TRACT	APN	ISSUEDATE	LOT	FOLDERNUMBER	OWNERNAME	CONTRACTOR	APPLICANT	JOBLOCATION	PERMITAPPROVALS	SUBCODE	SUBDESC	WORKCODE	WORKDESC	CENSUSCODE	PERMITVALUATION	REROOFVALUATION	SQFT	DWELLUNITS	FOLDERRSN	SWIMMINGPOOL	SEWER	ENTERPRISE	PERMITFLAG
	27438036	9/13/2001 10:39:44 AM		2001-441895-000-00-RS	 	FLETSCHER, CURT ROOFING   	FLETSCHER, CURT ROOFING   	2004 UNIVERSITY AV  REROOF B100%	B-Complete	4030	Single Family	220	ReRoof		7000	7000	0	0	867472	N	N	N	YNNN
	44224043	9/13/2001 10:41:29 AM		2001-441894-000-00-RS	 	FLETSCHER, CURT ROOFING   	FLETSCHER, CURT ROOFING   	2447 RALEIGH DR  REROOF B100%	B-Complete	4030	Single Family	220	ReRoof		5100	5100	0	0	867471	N	N	N	YNNN
	45506030	9/13/2001 10:42:30 AM		2001-441893-000-00-RS	 	FLETSCHER, CURT ROOFING   	FLETSCHER, CURT ROOFING   	294 MONTICELLO AV  REROOF B100%	B-Complete	4030	Single Family	220	ReRoof		3450	3450	0	0	867470	N	N	N	YNNN
2133	48407028	9/13/2001 10:53:28 AM	7	2001-003265-000-00-MF	 	 ED DELLA MONICA	 ED DELLA MONICA	2365 MATHER DR  CODE ENFORCEMENT - APT. ALT(B)100%	B-Complete	4000	Apartment/Condo	30	Additions/Alterations	434	15873	15873	0	0	841096	N	N	N	YNNN
	69432024	9/13/2001 10:55:15 AM		2001-441897-000-00-RS	 	  	  	832 CALERO AV  REROOF [B] 100%	B-Complete	4030	Single Family	220	ReRoof		3300	3300	0	0	867474	N	N	N	YNNN
540	30723050	9/13/2001 11:09:03 AM	42	2001-441941-000-00-RS	 	NONE	NICHOLS WESLEY J AND JENNIFER L   	1419 ROSALIA AV  TEMP POWER(E)100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867518	N	N	N	NNNY
8895	66553088	9/13/2001 11:10:37 AM		2001-441934-000-00-MF	 	KOOL METAL AWNING CO INC   	KOOL METAL AWNING CO INC   	2057 FOLLE BLANCHE DR  PATIO COVER (B) 100%	B-Complete	4037	Townhouse	30	Additions/Alterations	434	960	960	0	0	867511	N	N	N	YNNN
	24924031	9/13/2001 11:34:01 AM		2001-441936-000-00-RS	 	NONE	DANIEL KOENIG   	520 19TH ST  REROOF & UPGRADE EL SERV (BE) 100% 	B-Complete, E-Complete	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	867513	N	N	N	YNNY
		9/13/2001 11:46:30 AM		2001-440731-000-00-MF	 	NONE	 TOM LIN	367 SANTANA HEIGHTS   SANTANA ROW BLDG 7 (P 100%) NEW MIXED USE BLDG	P-Complete	4021	Multiple Use	140	New Construction		0	0	0	0	866311	N	Y	N	NYNN
	30725064	9/13/2001 11:55:34 AM		2001-441946-000-00-MF	 	NONE	CAMBRIDGE MANAGEMENT COMPANY   	1580 SAN TOMAS AQUINO RD  REROOF (B) 100%	B-Complete	4000	Apartment/Condo	220	ReRoof		11700	11700	0	0	867523	N	N	N	YNNN
	30725064	9/13/2001 11:56:53 AM		2001-441948-000-00-MF	 	NONE	CAMBRIDGE MANAGEMENT COMPANY   	1560 SAN TOMAS AQUINO RD  REROOF (B) 100%	B-Complete	4000	Apartment/Condo	220	ReRoof		17700	17700	0	0	867525	N	N	N	YNNN
	26458026	9/13/2001 11:57:52 AM		2001-441952-000-00-CI	 	NONE	VINCENT JUDITH H AND RICHARD A   	1087 LINCOLN AV  ALT (P) 100%	P-Complete	4022	Office	310	Sub-Trades Only		0	0	0	0	867529	N	N	Y	NYNN
	26436032	9/13/2001 1:03:34 PM	14	2001-441933-000-00-MF	 	NONE	MANCILLA JESUS   	165 SUTTER ST  CODE (BE 100%) REMOVE UNPERMITED ADDITION	B-Complete, E-Complete	4000	Apartment/Condo	30	Additions/Alterations	434	2500	2500	0	0	867510	N	N	N	YNNY
2692	57723003	9/13/2001 1:29:52 PM	2	2001-441960-000-00-RS	 	STORM ELECTRIC   	STORM ELECTRIC   	6377 BOSE LN  ELECT. SRV UPGRADE [E] 100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867537	N	N	N	NNNY
	70630021	9/13/2001 1:38:57 PM		2001-441959-000-00-RS	 	  	  	6884 AVENIDA ROTELLA   R&R ROOF (B)100%	B-Complete	4030	Single Family	220	ReRoof		3750	3750	0	0	867536	N	N	N	YNNN
		9/13/2001 1:40:01 PM		2001-441961-000-00-RS	 	  	  	2575 ROBERT FOWLER WY  R&R ROOF (B)100%	B-Complete	4030	Single Family	220	ReRoof		7500	7500	0	0	867538	N	N	N	YNNN
	47227057	9/13/2001 2:12:14 PM		2001-441965-000-00-MF	 	  	  	134 REED ST  ELECT SUB-PNLS [E] 100%	E-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	867542	N	N	N	NNNY
	52338033	9/13/2001 2:14:20 PM		2001-441969-000-00-RS	 	DADDARIO ROOFING, CO.  STEVE DADDARIO	DADDARIO ROOFING, CO.  STEVE DADDARIO	2207 BLOSSOM VALLEY DR  REROOF (B) 100%	B-Complete	4030	Single Family	220	ReRoof		3750	3750	0	0	867546	N	N	N	YNNN
6795	25461029	9/13/2001 2:19:15 PM		2001-441963-000-00-MF	 	  	  	2518 BLUE ROCK CT  REPIPE (BP)  100%	P-Complete	4000	Apartment/Condo	30	Additions/Alterations	434	0	0	0	0	867540	N	N	N	NYNN
		9/13/2001 2:36:25 PM		2001-441970-000-00-MF	 	SEVEN TWENTYFOUR CONTRACTORS   	SEVEN TWENTYFOUR CONTRACTORS   	3947 SEVEN TREES BL  RESIDING APT. (B) 100%	B-Complete	4000	Apartment/Condo	30	Additions/Alterations	434	47028	47028	0	0	867547	N	N	N	YNNN
		9/13/2001 2:38:06 PM		2001-441967-000-00-MF	 	SEVEN TWENTYFOUR CONTRACTORS   	SEVEN TWENTYFOUR CONTRACTORS   	3875 SEVEN TREES BL  ALT SIDING (B) 100%	B-Complete	4000	Apartment/Condo	30	Additions/Alterations	434	47028	47028	0	0	867544	N	N	N	YNNN
2358	48132022	9/13/2001 2:43:03 PM	17	2001-441606-000-00-RS	 	NONE	FIGUEROA RAUL   	2221 DOBERN AV  CE FIGUEROA RES (B 100%)	B-Complete	4008	Duplex	30	Additions/Alterations	434	2992.5	2992.5	0	0	867183	N	N	N	YNNN
	25409133	9/13/2001 2:46:48 PM	A	2001-441881-000-00-MF	 	SUPRA POOLS, INC   	SUPRA POOLS, INC   	303 CHECKERS DR  POOL (BEP) 100%	B-Complete, E-Complete, P-Complete	4000	Apartment/Condo	250	Site Work 		69312	69312	2432	0	867458	Y	Y	N	YYNY
4634	69415025	9/13/2001 2:48:23 PM	55	2001-441972-000-00-RS	 	NONE	FAULKNER CINDY AND JEFFREY   	5788 HALLECK DR  KITCHEN REM & SERV UPGRADE (EPM) 100%	E-Complete, M-Complete, P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867549	N	N	N	NYYY
1098	44247001	9/13/2001 2:49:55 PM	643	2001-441962-000-00-RS	 	ATLAS HEATING & AIR CONDITIO   	ATLAS HEATING & AIR CONDITIO   	2811 JULIO AV  SERV UPGRADE &  ADD FAU & A/C (EM) 100%	E-Complete, M-Complete	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	867539	N	N	N	NNYY
	41913067	9/13/2001 2:54:54 PM		2001-441966-000-00-CI	 	 RAY 	 RAY 	1866 CAMDEN AV  WASHINGTON MUTUAL TI (BE) 100% (CHILD)	B-Complete, E-Complete	4002	Bank	270	Tenant Improvement		92525	92525	3260	0	867543	N	N	Y	YNNY
0	09713091	9/13/2001 2:56:36 PM	1	2001-003986-000-00-CI	 	 GREG FAROTTE	 GREG FAROTTE	2625 ZANKER RD  SEISMIC UPGRADE (B)100%	B-Complete	4022	Office	30	Additions/Alterations		86020	86020	0	0	828662	N	N	Y	YNNN
		9/13/2001 2:58:05 PM		2001-441921-000-00-CI	 	NONE	BOVIS LEND LEASE INC  Sherwin 	301 SANTANA ROW   CRATE & BARREL (P 100%) ON-SITE PLUMBING	P-Complete	4049	Retail	260	Site Work Building		0	0	0	0	867498	N	N	Y	NYNN
3905	58901019	9/13/2001 3:22:50 PM	7	2001-441974-000-00-RS	 	ALLSTATE WATER HEATER INC   	KWAN FRANCIS S AND SHELLEY S   	1819 VIA CINCO DE MAYO   REPIPE (P) 100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867551	N	N	N	NYNN
	26430089	9/13/2001 3:37:44 PM		2001-441083-000-00-CI	 	  	EGHTESAD NADER   	455 1ST ST  OFFICE TI (BMPE)100%	B-Complete, E-Complete, M-Complete, P-Complete	4049	Retail	270	Tenant Improvement		30000	30000	600	0	866663	N	N	Y	YYYY
7724	66555030	9/13/2001 3:50:11 PM		2001-441887-000-00-RS	 	  	  	3343 LAKE ALBANO CL  ceiling alt (b 100%)	B-Complete	4030	Single Family	30	Additions/Alterations	434	788	788	0	0	867464	N	N	N	YNNN
	24938048	9/13/2001 5:03:32 PM		2001-439315-000-00-CI	 	NONE	 REISO KAKE	250 JACKSON ST  KAZOO REST. TI - (BEP) 100%	B-Complete, E-Complete, P-Complete	4027	Restaurant	270	Tenant Improvement		56675	56675	1323	0	864894	N	N	Y	YYNY
NA	26124051	9/13/2001 5:17:40 PM	NA	2001-441584-000-00-RS	 	MTD PROPERTY SERVICES, INC   	MTD PROPERTY SERVICES, INC   	1226 HANCHETT AV  (BE 100%) REBUILD DET GARAGE	B-Complete, E-Complete	4008	Duplex	30	Additions/Alterations	434	27120	27120	640	0	867162	N	N	N	YNNY
	58635060	9/14/2001		2001-442051-000-00-MF	 	SECURITY ROOFING SYSTEMS   	SECURITY ROOFING SYSTEMS   	2911 LAMBETH CT  REROOF GARAGES [B] 100%	B-Complete	4000	Apartment/Condo	220	ReRoof		5700	5700	0	0	867628	N	N	N	YNNN
82	43415018	9/14/2001	11	2001-442045-000-00-RS	 	NONE	 ERIC DOUGLAS	1370 WHITEHURST CT  ELECT SERVICE (E 100%)	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867622	N	N	N	NNNY
	26115075	9/14/2001		2001-442066-000-00-RS	 	FIVE STAR ROOFING   	FIVE STAR ROOFING   	1366 EMORY ST  R&R ROOF (B)100%	B-Complete	4030	Single Family	220	ReRoof		2250	2250	0	0	867643	N	N	N	YNNN
	46203042	9/14/2001		2001-442018-000-00-RS	 	NONE	  	4377 THISTLE DR   REROOF B 100%	B-Complete	4030	Single Family	220	ReRoof		4000	4000	0	0	867595	N	N	N	YNNN
	015-34-064	9/14/2001		2001-442069-000-00-CI	 	   et al	  	2099 GOLD ST  PARTIAL F.I. (M 100%)	M-Complete	4022	Office	270	Tenant Improvement		0	0	0	0	867646	N	N	Y	NNYN
	41411057	9/14/2001		2001-442068-000-00-RS	 	FIVE STAR ROOFING   	FIVE STAR ROOFING   	2837 VIA CARMEN   R&R ROOF (B)100%	B-Complete	4030	Single Family	220	ReRoof		4350	4350	0	0	867645	N	N	N	YNNN
2481	44603040	9/14/2001	292	2001-442065-000-00-RS	 	NONE	BISHOP BONNIE J ET AL   	2601 MALAGA DR  CE FOUNDATION ONLY (B) 100%	B-Fnd only 10%	4030	Single Family	30	Additions/Alterations	434	3273.6	3273.6	0	0	867642	N	N	N	YNNN
		9/14/2001		2001-022977-000-00-BD	 	NONE	CAL PAC ROOFING  RUSSELL KAHN	5524 CHESBRO AV  5524  CHESBRO AV 	B-Complete	4054	Online Permits	220	ReRoof		0	0	0	0	874374	N	N	N	YNNN
		9/14/2001		2001-022979-000-00-BD	 	NONE	WATER HEATERS ONLY INC   	3134 STEVENS CT  3134  STEVENS CT 	P-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	874379	N	N	N	NYNN
		9/14/2001		2001-022981-000-00-BD	 	NONE	HOT WATER INC   	6673 MT FOREST DR  6673  MT FOREST DR 	P-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	874378	N	N	N	NYNN
		9/14/2001		2001-022982-000-00-BD	 	NONE	HOT WATER INC   	4621 LAGE DR  4621  LAGE DR 	P-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	874377	N	N	N	NYNN
		9/14/2001		2001-022980-000-00-BD	 	NONE	CONDITIONED AIR ASSOCIATES   	2183 ROCKROSE CT  2183  ROCKROSE CT 	E-Complete, M-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	874376	N	N	N	NNYY
		9/14/2001		2001-022978-000-00-BD	 	NONE	R E ROOFING & CONSTRUCTION   	3278 SUENO DR  3278  SUENO DR 	B-Complete	4054	Online Permits	220	ReRoof		0	0	0	0	874375	N	N	N	YNNN
82	43415018	9/14/2001	11	2001-442040-000-00-RS	 	NONE	 ERIC DOUGLAS	1370 WHITEHURST CT   (BEPM 100%) REMODEL	E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	867617	N	N	N	NYYY
	38108018	9/14/2001 9:42:57 AM		2001-442004-000-00-RS	 	BEAN, R J ROOFING   	BEAN, R J ROOFING   	836 OAK GROVE DR  R&R ROOF (B)100%	B-Complete	4030	Single Family	220	ReRoof		3300	3300	0	0	867581	N	N	N	YNNN
	29638012	9/14/2001 9:46:24 AM		2001-441979-000-00-CI	 	THERMAL MECHANICAL  VINCE TRILLO	THERMAL MECHANICAL  VINCE TRILLO	4500 STEVENS CREEK BL  REPL EXIST. AC UNITS DUE TO REROOF (ME) 100%	E-Complete, M-Complete	4049	Retail	310	Sub-Trades Only		0	0	0	0	867556	N	N	Y	NNYY
65	27423068	9/14/2001 10:01:47 AM	103	2001-441992-000-00-RS	 	  	  	1969 MCDANIEL AV  COPPER REPIPE P100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867569	N	N	N	NYNN
2149	48619055	9/14/2001 10:02:04 AM	1514	2001-442006-000-00-RS	 	NONE	TOSCANO JAVIER AND THERESA M   	1939 NAPLES DR  R/R SEWER  (P) 100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867583	N	N	N	NYNN
4016	57522059	9/14/2001 10:03:14 AM	306	2001-441990-000-00-RS	 	  	  	6122 MONTEVERDE DR  COPPER REPIPE P100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867567	N	N	N	NYNN
3113	38145052	9/14/2001 10:04:03 AM	241	2001-441989-000-00-RS	 	  	  	4856 PINE HILL CT  COPPER REPIPE P100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867566	N	N	N	NYNN
2198	40326022	9/14/2001 10:05:18 AM	31	2001-441986-000-00-RS	 	  	  	5033 MONTREAL DR  REPIPE P100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867563	N	N	N	NYNN
	46446045	9/14/2001 10:11:04 AM		2001-442011-000-00-RS	 	NONE	ROSE WARREN   	5566 CHESBRO AV  REROOF [B] 100%	B-Complete	4030	Single Family	220	ReRoof		4050	4050	0	0	867588	N	N	N	YNNN
	41428081	9/14/2001 10:16:53 AM		2001-442015-000-00-RS	 	NIELSEN'S PLUMBING SERVICE   	NIELSEN'S PLUMBING SERVICE   	3570 NOVA SCOTIA AV  NEW SEWER LATERAL/WATER SERVICE UPGRADE (P) 100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867592	N	Y	N	NYNN
	48816014	9/14/2001 10:32:49 AM		2001-442007-000-00-RS	 	NONE	CHOW FREDRIC AND JANET   	1577 CRAGWOOD LN  R&R ROOF (B)100%	B-Complete	4008	Duplex	220	ReRoof		4500	4500	0	0	867584	N	N	N	YNNN
NA	24904020	9/14/2001 10:40:21 AM	NA	2001-440982-000-00-RS	 	VEGA FELIPA ET AL   	VEGA FELIPA ET AL   	275 MISSION ST  ADD/ALT(BEPM)100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	51632	51632	334	0	866562	N	Y	N	YYYY
	67642029	9/14/2001 10:42:20 AM		2001-442009-000-00-RS	 	NONE	MARTINEZ RICARDO AND MARIA L   	1738 MOCKING PLACE WY  RE-ROOF (B)100%	B-Complete	4030	Single Family	220	ReRoof		8700	8700	0	0	867586	N	N	N	YNNN
5027	58126006	9/14/2001 10:46:01 AM	753	2001-442016-000-00-RS	 	FALCONE & SNYDER PLG & HTG   	FALCONE & SNYDER PLG & HTG   	7160 ECHO RIDGE DR  W/H&RECIRC. (P)100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867593	N	N	N	NYNN
141	45521008	9/14/2001 10:47:27 AM	22	2001-442013-000-00-RS	 	FALCONE & SNYDER PLG & HTG   	FALCONE & SNYDER PLG & HTG   	1691 GUADALUPE AV  A/C ,FURNACE (ME)100%	E-Complete, M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867590	N	N	N	NNYY
	27443035	9/14/2001 11:01:50 AM		2001-442005-000-00-CI	 	   & KELL MECHANICAL   	    et al	2855 STEVENS CREEK BL  COMM TI PARENT ste 1025 (APPLE COMPUTER)	M-Complete	4049	Retail	270	Tenant Improvement		0	0	0	0	867582	N	N	Y	NNYN
	24108001	9/14/2001 11:03:35 AM		2001-441896-000-00-RS	 	ACME & SONS SANITATION INC   	ACME & SONS SANITATION INC   	929 BERRYESSA RD  TEMP PWR PL [E] 100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867473	N	N	N	NNNY
8369	67859059	9/14/2001 11:04:29 AM	22	2001-441997-000-00-RS	 	WATER HEATERS/MORE PLUMBING   	WATER HEATERS/MORE PLUMBING   	5218 ST ANNE'S CT  WTR HTR [P] 100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867574	N	N	N	NYNN
	47708010	9/14/2001 11:04:44 AM		2001-442025-000-00-CI	 	NONE	D & K FURNITURE MANUFACTURIN   	265 PHELAN AV  PERMIT TO FINAL (BM)100%	B-Complete, M-Complete	4018	Manufacturing	270	Tenant Improvement		0	0	0	0	867602	N	N	Y	YNYN
4767	69424046	9/14/2001 11:28:22 AM	101	2001-442020-000-00-MF	 	NONE	FIGUEROA NELSON   	792 DELAWARE AV  UNIT: 2 ADD FAU & A/C (EM) 100%	E-Complete, M-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	867597	N	N	N	NNYY
	65452009	9/14/2001 11:34:35 AM		2001-442033-000-00-RS	 	  	  	3138 WOODS WY  RE-ROOF (B)100%	B-Complete	4030	Single Family	220	ReRoof		6000	6000	0	0	867610	N	N	N	YNNN
5860	49741006	9/14/2001 11:43:02 AM	40	2001-442012-000-00-RS	 	  	  	2405 LA RAGIONE AV  VEHICLE DAMAGE (BEPM) 100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	22599.57	22599.57	0	0	867589	N	N	N	YYYY
	69025005	9/14/2001 11:51:27 AM		2001-441843-000-00-CI	 	RAS BUILDERS, INC  JAMES BURBACH	RAS BUILDERS, INC  JAMES BURBACH	5540 SNELL AV  TI (BPM)100%- DOLLAR TREE	B-Complete, M-Complete, P-Complete	4049	Retail	270	Tenant Improvement		250000	250000	13175	0	867420	N	N	Y	YYYN
0	660-40-142	9/14/2001 11:55:45 AM	0	2001-003233-000-00-RS	 	STARBURST CONST CO   	STARBURST CONST CO   	3410 ROYAL MEADOW LN  ADDITION (BEPM)100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	41912	41912	332	0	841089	N	Y	N	YYYY
5420	70635006	9/14/2001 12:01:48 PM	64	2001-441976-000-00-RS	 	  	  	7127 AVENIDA ROTELLA   SERVICE UPGRADE (E) 100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867553	N	N	N	NNNY
4988	24511020	9/14/2001 12:07:33 PM	6	2001-441075-000-00-RS	 	NONE	VO HOANG AND DO NGA ET AL   	1392 TOFTS DR  ADDITION-GAMEROOM(BEM) 100%	B-Complete, E-Complete, M-Complete	4030	Single Family	30	Additions/Alterations	434	12672	12672	192	0	866655	N	N	N	YNYY
	23505008	9/14/2001 12:09:58 PM		2001-442037-000-00-CI	 	SANCHEZ ELECTRIC  GILBERT SANCHEZ	SANCHEZ ELECTRIC  GILBERT SANCHEZ	1355 4TH ST  LANDSCAPE LIGHT (E)100%	E-Complete	4014	Hotel/Motel	260	Site Work Building		0	0	0	0	867614	N	N	Y	NNNY
2451	64729004	9/14/2001 12:45:54 PM	817	2001-441504-000-00-RS	 	NONE	JIMENEZ FRANCISCO J   	3321 MT RAINIER DR  CODE ENFORCEMENT JIMENEZ RES (B 100%) 	B-Complete	4030	Single Family	30	Additions/Alterations	434	5947	5947	313	0	867083	N	N	N	YNNN
9278		9/14/2001 1:04:50 PM	14	2001-442038-000-00-MF	 	MOORPARK PLACE LLC   	MOORPARK PLACE LLC   	3726 MOORPARK AV  EXTR LIGHTING [E] 100%	E-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	867615	N	N	N	NNNY
	015-34-064	9/14/2001 1:07:57 PM		2001-442041-000-00-CI	 	MASSPRO   	MASSPRO   	2099 GOLD ST  PARTIAL F.I. (E)100%	E-Complete	4022	Office	270	Tenant Improvement		0	0	0	0	867618	N	N	Y	NNNY
	09779006	9/14/2001 1:17:10 PM		2001-442036-000-00-CI	 	SOUTHER ELECTRIC   	 SAME AS ABOVE FAX###	80 ROSE ORCHARD WY  (E 100%) SDL TOOLS	E-Complete	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	867613	N	N	Y	NNNY
	09703061	9/14/2001 1:18:41 PM		2001-442042-000-00-CI	 	  	  	80 ROSE ORCHARD WY  TENANT IMPROV. (E) 100%	E-Complete	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	867619	N	N	Y	NNNY
2144	41919039	9/14/2001 1:20:50 PM	234	2001-442046-000-00-RS	 	NONE	  	4295 CAMDEN AV  CHIMNEY REBUILD (B) 100%	B-Complete	4008	Duplex	30	Additions/Alterations	434	1645	1645	0	0	867623	N	N	N	YNNN
4913	70431073	9/14/2001 1:32:03 PM	6	2001-441985-000-00-RS	 	SOUTH BAY REFRIGERATION INC   	SOUTH BAY REFRIGERATION INC   	233 ORONSAY CT  R/R FURNACE M100%	M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867562	N	N	N	NNYN
2094	42119043	9/14/2001 1:33:15 PM	12	2001-441984-000-00-RS	 	SOUTH BAY REFRIGERATION INC   	SOUTH BAY REFRIGERATION INC   	2045 ROSSWOOD DR  R/R FURNACE  M100%	M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867561	N	N	N	NNYN
	65207067	9/14/2001 1:39:36 PM		2001-442047-000-00-RS	 	NONE	  	2671 NORCROSS DR  REROOF (B) 100%	B-Complete	4030	Single Family	220	ReRoof		4000	4000	0	0	867624	N	N	N	YNNN
	42903021	9/14/2001 2:03:09 PM		2001-442050-000-00-RS	 	LAZZERI CONSTRUCTION   	LAZZERI CONSTRUCTION   	1323 CURTISS AV  TEMP POWER (E)100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867627	N	N	N	NNNY
1854	41951001	9/14/2001 2:03:58 PM	1	2001-442053-000-00-RS	 	ROYAL ROOTER PLUMBING CONSTR   	ROYAL ROOTER PLUMBING CONSTR   	1875 LAURINDA DR  PROPERTY LINE CLEANOUT(P)100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867630	N	N	N	NYNN
	26120019	9/14/2001 2:14:11 PM		2001-442056-000-00-RS	 	NONE	CANCHOLA JOHN AND PATRICIA   	1250 SINGLETARY AV  SERVICE UPGRADE(E)100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867633	N	N	N	NNNY
2412	49739048	9/14/2001 2:23:30 PM	52	2001-441734-000-00-RS	 	NONE	REVUELTA RIGOBERTO AND INES   	542 SHERIDAN PL  ALT (B) 100%	B-Complete	4030	Single Family	30	Additions/Alterations	434	5184	5184	0	0	867311	N	N	N	YNNN
	46702045	9/14/2001 2:28:06 PM		2001-442058-000-00-RS	 	NONE	 AURORA & JAIME INIGUEZ	255 ST JAMES ST  SERVICE PANEL UPGRADE(E)100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867635	N	N	N	NNNY
	61234016	9/14/2001 2:29:22 PM		2001-442055-000-00-RS	 	SUN RESTORATION INC   	SUN RESTORATION INC   	14575 RAMSTAD DR   BTHRM SBTRDS (EPM)100%	E-Complete, M-Complete, P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867632	N	N	N	NYYY
	65933015	9/14/2001 2:30:00 PM		2001-442059-000-00-RS	 	ULTIMATE ROOFING  PATRICK HOWARD	ULTIMATE ROOFING  PATRICK HOWARD	3137 CHILLUM CT  R&R ROOF (B)100%	B-Complete	4030	Single Family	220	ReRoof		2550	2550	0	0	867636	N	N	N	YNNN
	30721004	9/14/2001 2:38:35 PM		2001-442060-000-00-RS	 	NONE	DEVRIES EDWARD AND ARLENE TRUSTEE   	4291 COLOMBO DR  R/R SEWER (P) 100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867637	N	Y	N	NYNN
2178	64718037	9/14/2001 2:43:47 PM	282	2001-441742-000-00-RS	 	NONE	SANCHEZ JUAN AND ALICE   	3284 MT WILSON DR  (BEPM 100%) ADD/ALT	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	26380	26380	240	0	867319	N	Y	N	YYYY
1783	38125008	9/14/2001 2:44:28 PM	62	2001-442057-000-00-RS	 	CUPERTINO KITCHENS   	CUPERTINO KITCHENS   	5199 BELA DR  BATH RMDL BEPM-100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	8780	8780	0	0	867634	N	N	N	YYYY
	64927006	9/14/2001 2:56:35 PM		2001-442061-000-00-RS	 	  	  	1983 FLINT AV  REROOF [B] 100%	B-Complete	4030	Single Family	220	ReRoof		3600	3600	0	0	867638	N	N	N	YNNN
	43941075	9/14/2001 2:57:22 PM		2001-442062-000-00-CI	 	AZTEC CONSULTANTS   	AZTEC CONSULTANTS   	1453 FOXWORTHY AV  FIBER OPTIC HUB (B) 100%	B-Complete	4041	Antenna/Cell Site	30	Additions/Alterations		275398	275398	1466	0	867639	N	N	Y	YNNN
NA	42903040	9/14/2001 3:02:13 PM		2001-437992-000-00-RS	 	LYNCH CONSTRUCTION   	LYNCH CONSTRUCTION   	1302 KOTENBERG AV  ADD GAMERM,BTHRM,STORERM, REMODEL KIT. (BEPM) 100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	69832	69832	452	0	863568	N	Y	N	YYYY
6201	65457035	9/14/2001 3:11:38 PM	33	2001-442063-000-00-RS	 	FIVE STAR ROOFING   	FIVE STAR ROOFING   	2923 REQUA CT  FLUE REPAIR (M)100%	M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	867640	N	N	N	NNYN
	37323015	9/14/2001 3:30:04 PM		2001-441982-000-00-RS	 	RESPONSIBLE ROOFING   	RESPONSIBLE ROOFING   	6772 MASON WY  REROOF B100%	B-Complete	4030	Single Family	220	ReRoof		4350	4350	0	0	867559	N	N	N	YNNN
	09754020	9/14/2001 3:46:58 PM		2001-438998-000-00-CI	 	DEVCON CONSTRUCTION   	DEVCON CONSTRUCTION   	150 TASMAN DR   CLASSROOMS/STAIRS (BEPM) 100%	B-Complete, E-Complete, M-Complete, P-Complete	4022	Office	270	Tenant Improvement		1002097	1002097	22960	0	864577	N	N	Y	YYYY
